'Ehdokasnumero';'Etunimet';'Sukunimi';'Arvo/ammatti/tehtava';'Vaalipiiri/Kunta';'Puolue';'Saapumispaiva';'Muokkauspaiva';'Ehdokkaan mahdollisen tukiryhman nimi';'Vaalikampanjan kulut yhteensa';'Sanoma- ilmaisjakelu- ja aikakauslehdet';'Radio';'Televisio';'Tietoverkot';'Muut viestintavalineet';'Ulkomainonta';'Vaalilehtien esitteiden ja muun painetun materiaalin hankinta';'Mainonnan suunnittelu';'Vaalitilaisuudet';'Vastikeellisen tuen hankintakulut';'Muut kulut';'Vaalikampanjan rahoitus yhteensa';'2.1 Rahoitus sisaltaa omia varoja yhteensa';'2.2 Rahoitus sisaltaa ehdokkaan ja tukiryhman ottamia lainoja yhteensa';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa';'2.3 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta yksityishenkilolta ("x")';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa lisatietokentan teksti';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa';'2.4 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta yrityksilta ("x")';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa lisatietokentan teksti';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa';'2.5 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta puolueelta ("x")';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa lisatietokentan teksti';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa';'2.6 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta puolueyhdistyksilta ("x")';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa lisatietokentan teksti';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa';'2.7 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta muilta tahoilta ("x")';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa lisatietokentan teksti';'2.8 Rahoitus sisaltaa valitettya tukea yhteensa';'E. vapaaehtoinen erittely'
'0259';'Pinja';'Perholehto';'puolueen nuorisojärjestön puheenjohtaja';'Uudenmaan vaalipiiri';'SDP';'15.4.2023';'';'Uusmaalaisten Parhaaksi Ry';'26871,94';'11448';'0';'0';'1161';'0';'7110';'2796';'0';'2059,94';'1137';'1160';'27703';'3000';'0';'4953';'X';'';'250';'X';'';'0';'X';'Puolue tilittänyt 1000e edestä yksityishenkilöiden tukea, joka ilmoitettu ko, kohdassa,';'6000';'';'';'13500';'';'';'213';''
'0263';'Joona';'Räsänen';'johtaja';'Uudenmaan vaalipiiri';'SDP';'10.5.2023';'';'Uudenmaan Tulevaisuus ry';'37715,09';'13788,09';'0';'0';'1235,13';'0';'9260,64';'2846,07';'4217,24';'4639,38';'0';'1728,54';'37752,60';'3500,00';'0';'9352,60';'';'';'2500,00';'';'';'0';'';'';'15500,00';'';'';'6900,00';'';'';'0';''
'0321';'Arja';'Juvonen';'geronomi AMK, kansanedustaja';'Uudenmaan vaalipiiri';'PS';'27.4.2023';'';'Arja Juvonen tukiyhdistys';'14485,65';'2054,58';'';'';'434';'1499,28';'3077,20';'5040,28';'62';'1331,64';'';'986,67';'14485,65';'9105,65';'';'3080';'';'';'';'X';'';'';'X';'';'';'X';'';'2300';'';'';'';''
'0327';'Teemu';'Keskisarja';'filosofian tohtori, historioitsija';'Uudenmaan vaalipiiri';'PS';'28.4.2023';'';'';'4511,16';'3894,82';'';'';'';'';'';'616,34';'';'';'';'';'4511,16';'3186,16';'0';'1025';'X';'';'';'';'';'';'';'';'';'';'';'300';'X';'';'';''
'0328';'Ari';'Koponen';'kansanedustaja';'Uudenmaan vaalipiiri';'PS';'29.5.2023';'';'Koulussa ei kiusata ry';'33202';'1000';'';'21434,12';'2475,74';'';'5119,92';'2672,22';'500';'';'';'';'33570,50';'3300';'';'24170';'';'Saatu mainospaikka 500€Saatu mainospaikka 300€';'2100,50';'X';'';'';'';'';'1000';'';'';'3000';'';'';'';''
'0334';'Leena';'Meri';'kansanedustaja, puolueen 1. varapuheenjohtaja';'Uudenmaan vaalipiiri';'PS';'24.5.2023';'';'Leena Meri eduskuntaan 2023-tukiryhmä';'37055,34';'8979,58';'';'';'354,12';'';'21577,30';'3903,52';'200';'1395,40';'';'645,42';'37055,34';'32035,16';'';'5020,18';'';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0335';'Mika';'Niikko';'Yrittäjä';'Uudenmaan vaalipiiri';'PS';'6.6.2023';'';'Mika Niikon tukiyhdistys';'27 317,37';'2 535,71';'1 100,00';'';'456,34';'';'5 207,86';'1 128,40';'';'';'';'16 889,06';'27 317,37';'0,00';'0,00';'290,00';'X';'';'21 777,37';'';'';'0,00';'X';'';'0,00';'X';'';'5 250,00';'X';'';'';''
'0336';'Jorma';'Piisinen';'yrittäjä';'Uudenmaan vaalipiiri';'PS';'5.6.2023';'';'';'34571,08';'8336,89';'';'10912';'310';'';'10638,72';'3023,86';'719,2';'630,41';'';'';'34571,08';'16876,36';'';'4291';'X';'';'4140';'X';'';'';'';'';'8963,72';'';'';'300';'';'';'';''
'0338';'Riikka';'Purra';'kansanedustaja, puolueen puheenjohtaja';'Uudenmaan vaalipiiri';'PS';'21.4.2023';'';'Riikka Purran tukiyhdistys ';'11287,60';'3633,83';'';'';'';'';'5637,19';'2016,58';'';'';'';'';'11287,60';'882,60';'';'6305';'';'';'1500';'X';'';'';'X';'';'1600';'';'';'1000';'X';'';'';''
'0341';'Onni';'Rostila';'oikeustieteen maisteri, yrittäjä';'Uudenmaan vaalipiiri';'PS';'5.5.2023';'';'Onni Rostilan tukiyhdistys';'40789,96';'690,44';'0';'0';'15612,59';'0';'6014,04';'17725,3';'0';'0';'0';'747,59';'40789,96';'24947,76';'0';'10754';'';'';'1000';'X';'';'0';'X';'';'3788,20';'';'';'300';'X';'';'0';''
'0372';'Antti';'Kaikkonen';'puolustusministeri';'Uudenmaan vaalipiiri';'KESK';'4.6.2023';'';'Turvallinen Uusimaa ry';'64073';'43273';'';'';'4395';'';'6370';'4611';'1000';'228';'';'4196';'64073';'15500';'';'9229';'';'';'14499';'X';'';'';'X';'';'500';'X';'';'24345';'';'';'';''
'0388';'Riikka';'Pakarinen';'toimitusjohtaja, puolueen varapuheenjohtaja';'Uudenmaan vaalipiiri';'KESK';'4.6.2023';'';'Hyvinvoiva Suomi tahdolla ja taidolla ry';'31621,49';'15830,22';'0';'0';'5300';'0';'0';'6010,27';'2976';'0';'420';'1085';'31621,49';'8461';'';'10868,43';'X';'';'3180';'X';'';'';'X';'';'';'X';'';'9112,06';'X';'';'';''
'0396';'Eerikki';'Viljanen';'maatalousyrittäjä';'Uudenmaan vaalipiiri';'KESK';'2.6.2023';'';'';'18056,42';'5528,38';'0,00';'0,00';'1563,20';'1842,00';'1989,93';'3004,52';'0,00';'1866,53';'553,00';'1708,86';'18056,42';'3081,42';'0,00';'4875,00';'X';'';'2500,00';'X';'';'0,00';'X';'';'0,00';'X';'';'7600,00';'';'';'0,00';''
'0399';'Anders';'Adlercreutz';'arkitekt, riksdagsledamot, arkkitehti, kansanedustaja';'Uudenmaan vaalipiiri';'RKP';'5.6.2023';'';'';'82711,06';'40617,99';'';'';'9433,92';'';'21369,16';'3506,03';'';'5590,07';'';'2193,89';'85 844,02';'0,00';'0,00';'31475,02';'';'';'10869,00';'';'';'8960,00';'';'';'6000,00';'';'';'28540,00';'';'';'0,00';''
'0400';'Otto';'Andersson';'Kansanedustaja, riksdagsledamot';'Uudenmaan vaalipiiri';'RKP';'5.6.2023';'';'Stödföreningen för Otto Andersson';'73381,81';'44690,95';'';'';'5292,55';'';'8641,07';'1030,79';'9424';'401,77';'';'3900,68';'79381,81';'22169,81';'';'795';'X';'';'6000';'';'Oy Asianajotoimisto Stefan Anderssonin maksama tuki on jälkikäteen palautettu kokonaisuudessaan. Stödet som Stefan Andersson Advokatbyrå Ab betalat har efteråt återbetalats i sin helhet.';'27442';'';'';'1000';'X';'';'21975';'';'';'';''
'0420';'Mikaela';'Nylander';'ekonomie magister, statssekreterare, kauppatieteiden maisteri, valtiosihteeri';'Uudenmaan vaalipiiri';'RKP';'4.6.2023';'';'';'48775,51';'31735,47';'173,60';'';'';'340,00';'10270,85';'1612,00';'3648,60';'234,99';'';'760,00';'48775,51';'8167,51';'';'130,00';'X';'';'12978';'X';'';'20000';'';'';'1000';'';'';'6500,00';'';'';'';''
'0433';'Henrik';'Wickström';'politices magister, näringslivspolitisk sakkunnig, valtiotieteiden maisteri, elinkeinopoliittinen asiantuntija';'Uudenmaan vaalipiiri';'RKP';'5.6.2023';'';'';'71331,44';'47442,34';'0,00';'0,00';'2855,58';'0,00';'20513,52';'300,00';'0,00';'220,00';'0,00';'0,00';'71331,44';'15282,44';'';'10679,00';'';'';'740,00';'X';'';'17500';'';'';'3290,00';'';'';'23840,00';'';'';'';''
'0053';'Mauri';'Kontu';'yrittäjä, teollisuusneuvos';'Varsinais-Suomen vaalipiiri';'KESK';'4.6.2023';'';'';'124808,92';'87572,32';'';'';'';'';'1834,74';'6897,70';'23560,00';'3928,90';'';'1015,26';'124808,92';'124808,92';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0060';'Annika';'Saarikko';'Keskustan puheenjohtaja, valtiovarainministeri';'Varsinais-Suomen vaalipiiri';'KESK';'5.6.2023';'';'Tulevaisuuden Varsinais-Suomi ry';'71824,85';'34408,26';'11614,98';'0';'212,34';'0';'1965,20';'9631,08';'1411,96';'5223,89';'3123,20';'4233,94';'76265';'0';'0';'19690';'X';'';'11240';'X';'';'0';'X';'';'500';'X';'';'44835';'';'';'745';''
'0066';'Li';'Andersson';'kansanedustaja, riksdagsledamot, puheenjohtaja, ordförande';'Varsinais-Suomen vaalipiiri';'VAS';'4.6.2023';'';'Meidän Aikamme ry';'49765,50';'13880,68';'6089,07';'';'3714,45';'';'8541,83';'5798,20';'1488';'5708,14';'519';'4026,13';'49765,50';'1981,50';'';'555';'X';'';'';'X';'';'250';'X';'';'50';'X';'';'46929';'';'';'';''
'0069';'Timo';'Furuholm';'sosiaalitieteiden opiskelija, kansanedustaja';'Varsinais-Suomen vaalipiiri';'VAS';'1.6.2023';'';'';'27625,88';'5576,50';'';'';'2404,90';'';'16387';'2047,38';'';'50';'790';'370,10';'27714,94';'6656,94';'';'3060';'X';'';'1999';'X';'';'';'';'';'';'';'';'15999';'';'';'';''
'0081';'Johannes';'Yrttiaho';'väitöskirjatutkija';'Varsinais-Suomen vaalipiiri';'VAS';'5.6.2023';'';'';'40723,5';'12438,89';'';'';'1400';'';'8749,01';'9272,22';'3958,08';'1660,52';'';'3244,78';'40723,5';'7952,5';'15000';'7301';'X';'';'2500';'';'';'';'X';'';'1470';'X';'';'6500';'';'';'';''
'0083';'Juha';'Anttila';'vanhempi konstaapeli';'Varsinais-Suomen vaalipiiri';'PS';'7.5.2023';'';'';'4579,44';'245,00';'';'';'';'';'2085,00';'1540,00';'';'';'';'709,44';'4579,44';'4579,44';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0084';'Ritva "Kike"';'Elomaa';'kansanedustaja, röntgenhoitaja';'Varsinais-Suomen vaalipiiri';'PS';'15.5.2023';'';'RITVA KIKE ELOMAAN TUKIYHDISTYS';'16286,03';'10495,03';'';'';'';'';'4896,88';'894,12';'';'';'';'';'18286,03';'10286,03';'';'';'X';'';'';'X';'';'';'';'';'7000,00';'';'';'1000,00';'X';'';'2000,00';''
'0087';'Vilhelm';'Junnila';'kansanedustaja';'Varsinais-Suomen vaalipiiri';'PS';'5.6.2023';'';'Vilhelm Junnilan tukiyhdistys';'26635,15';'9993,84';'0';'0';'152,16';'0';'11354,20';'3095,30';'0';'870';'300';'869,65';'26635,15';'11438,15';'0';'0';'X';'';'4497,00';'X';'';'0';'X';'';'5000';'';'';'5700';'';'';'0';''
'0091';'Mikko';'Lundén';'kansanedustaja, kauppias';'Varsinais-Suomen vaalipiiri';'PS';'2.6.2023';'';'Reipas Meininki Ry';'13868,35';'6469,42';'0';'0';'4562,90';'0';'2717,12';'118,91';'';'';'';'';'14490';'5000';'0';'3300';'';'';'3790';'X';'';'0';'';'';'2000';'';'';'400';'';'';'0';''
'0097';'Ville';'Tavio';'kansanedustaja, lakimies';'Varsinais-Suomen vaalipiiri';'PS';'24.5.2023';'';'Ville Tavion tukiyhdistys';'22590,24';'6115,44';'';'6110,83';'400,51';'';'7405,49';'1222,71';'350,00';'485,26';'500,00';'';'22590,24';'7715,24';'';'2175,00';'X';'';'4000,00';'X';'';'';'X';'';'';'X';'';'8700,00';'';'';'';''
'0130';'Sandra';'Bergqvist';'riksdagsledamot, politices magister, kansanedustaja, valtiotieteiden maisteri';'Varsinais-Suomen vaalipiiri';'RKP';'5.6.2023';'';'';'44761,47';'21607,02';'0';'0';'563,89';'0';'13070,20';'8962,03';'0';'211,30';'0';'347,03';'44761,47';'926,47';'0';'6775,00';'';'';'8235';'';'';'6000,00';'';'';'1350,00';'X';'';'21475';'';'';'';''
'0138';'Niklas';'Guseff';'sjöräddningsledare ia., meripelastusjohtaja evp.';'Varsinais-Suomen vaalipiiri';'RKP';'31.5.2023';'';'Niklas Guseffs stödgrupp';'40814';'18359';'';'';'';'';'5655';'3679';'8120';'2741';'';'2260';'40853';'5600';'';'10201';'X';'';'7147';'X';'';'6000';'';'';'555';'X';'';'11350';'';'';'';''
'0147';'Elisa';'Aaltola';'eläin- ja ympäristöetiikan dosentti, tutkija, docent i djur- och miljöetik, forskare';'Varsinais-Suomen vaalipiiri';'VIHR';'31.5.2023';'';'Elisa Aaltolan tukiryhmä';'43110,55';'13087,51';'0';'0';'8204,64';'0';'15551,20';'2010,51';'355,00';'2238,93';'0';'1662,76';'43111,48';'3848,00';'0';'34873,48';'';'';'4390,00';'';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';''
'0163';'Sofia';'Virta';'kansanedustaja, kasvatustieteen maisteri, riksdagsledamot, pedagogie magister';'Varsinais-Suomen vaalipiiri';'VIHR';'5.6.2023';'';'Sofia Virran vaalituki ry';'14216,07';'336,80';'0';'0';'0';'2101,00';'2370,53';'2597,40';'0';'4712,56';'0';'2097,78';'15649,06';'0';'0';'6816,11';'X';'';'733,30';'X';'';'0';'X';'';'999,65';'X';'';'7100,00';'';'';'0';''
'0164';'Niina';'Alho';'sairaanhoitaja, terveystieteiden maisteri';'Varsinais-Suomen vaalipiiri';'SDP';'5.5.2023';'';'Turvallisuus ja hyvinvointi ry';'32983,63';'4354,83';'0';'10350,5';'2952,49';'';'6914,86';'6268,44';'';'2010,53';'11,98';'120';'32983,63';'12368,63';'0';'3315';'X';'';'3450';'';'';'400';'X';'';'9050';'';'';'4400';'';'';'';''
'0166';'Eeva-Johanna';'Eloranta';'kansanedustaja, valtiotieteiden maisteri';'Varsinais-Suomen vaalipiiri';'SDP';'29.5.2023';'';'Oikeudenmukainen Suomi ry';'54408,424';'22145,44';'4026,23';'9677,09';'3846,26';'';'9289,69';'3853,92';'';'135';'808,50';'626,293';'54408,424';'6725,424';'0';'7098';'X';'';'15135';'X';'';'400';'X';'';'6000';'';'';'19050';'';'';'0';'Kohdassa 2.1. ehdokkaan omat varat on kyseessä ehdokkaan tukiyhdistyksen Oikeudenmukainen Suomi ry:n omat varat, joita oli jäänyt säästöön edellisten kuntavaalien varainhankinnasta. Nämä varat ovat peräisin yksityisiltä, yrityksiltä ja muilta tahoilta eikä niihinkään sisältynyt yhtään yli 1500 euron suoritusta. '
'0174';'Aki';'Lindén';'kansanedustaja, erikoislääkäri';'Varsinais-Suomen vaalipiiri';'SDP';'29.5.2023';'';'';'19237';'10507';'';'';'';'108';'5809';'692';'1423';'698';'';'';'19237';'12299,50';'0';'385';'X';'';'0';'';'';'0';'';'';'5900';'';'';'652,50';'X';'';'0';''
'0177';'Saku';'Nikkanen';'liikunnanohjaaja';'Varsinais-Suomen vaalipiiri';'SDP';'31.5.2023';'';'';'48915,48';'16618,68';'';'';'';'1215,20';'5560,03';'13254,89';'';'7941,51';'';'4325,17';'49015,48';'1000';'';'1110';'';'';'10439';'X';'';'';'';'';'21149,88';'';'';'15316,6';'';'';'';''
'0182';'Pauli';'Aalto-Setälä';'yrittäjä, työelämäprofessori';'Varsinais-Suomen vaalipiiri';'KOK';'4.6.2023';'';'Suomelle töihin ry';'40041,04';'6426,46';'6221,40';'';'8868,44';'930';'';'3149,60';'8951,44';'2101,20';'2279';'1113,50';'40130,00';'10100,00';'';'11020,00';'';'';'13450,00';'';'';'';'X';'';'2000,00';'';'';'3560,00';'';'';'560,00';''
'0187';'Milla';'Lahdenperä';'lehtori, filosofian tohtori';'Varsinais-Suomen vaalipiiri';'KOK';'1.6.2023';'';'Millan Talli ry';'21602';'5399';'0';'0';'200';'3468';'7226';'1288';'';'959';'';'3062';'21602';'4803';'';'6800';'';'';'6299';'X';'';'';'X';'';'2000';'';'';'1700';'';'';'';''
'0188';'Petteri';'Orpo';'kansanedustaja, valtiotieteiden maisteri';'Varsinais-Suomen vaalipiiri';'KOK';'3.6.2023';'';'';'75724,36';'33610,92';'';'';'5276,11';'';'4379,00';'7273,76';'16139,84';'3792,82';'';'5251,91';'88 852,11';'';'';'16380,00';'';'';'26438,00';'';'TS-Yhtymä Oy:lle palautettu 300 euron osuus.';'27276,11';'';'Puolueelta saatu tuki sisältää välitettyä tukea seuraavilta tahoilta: T2H Group Oy 5000 €, Notalar Oy 4000 €, Versowood Oy 4000 €, Troll Capital Oy 4000 € sekä Paananen Elmar Jalo 5000 €,';'';'';'';'18758,00';'';'';'';''
'0192';'Saara-Sofia';'Sirén';'kansanedustaja, ekonomi';'Varsinais-Suomen vaalipiiri';'KOK';'4.6.2023';'';'Sopivan vihreä ry';'37149,48';'6642,86';'';'';'2690,75';'';'6973,08';'4808,16';'1382,60';'4357,36';'';'10294,67';'37453,75';'2690,75';'';'10438,00';'X';'';'9175,00';'X';'';'';'X';'';'';'X';'';'15150,00';'';'';'';''
'0196';'Ville';'Valkonen';'kansanedustaja, kauppatieteiden maisteri';'Varsinais-Suomen vaalipiiri';'KOK';'1.6.2023';'';'Vahva Varsinais-Suomi Ry';'44403,04';'13321,69';'1953';'6531,15';'8658,34';'0';'5621,3';'2224,27';'1488';'1246,49';'0';'3358,8';'48199,89';'1470,98';'0';'10379';'X';'';'17448';'';'';'0';'X';'';'200';'X';'';'18701,91';'';'';'10801,91';''
'0197';'Anne-Mari';'Virolainen';'kauppatieteiden maisteri';'Varsinais-Suomen vaalipiiri';'KOK';'5.6.2023';'';'Varsinais-Suomen Toivot ry';'30993,80';'13155,31';'';'';'';'';'9592,27';'1833,08';'1000';'1310,62';'1385';'2717,52';'32250';'0';'0';'1845';'X';'';'14205';'';'';'0';'';'';'7700';'X';'Varsinais-Suomen Kansallissäätiö rs (0808191-7) saatu välitettyä tukea seminaarilippujen myynnistä 7200 e, Seminaari pidettiin Turussa marraskuussa 2022,';'8500';'';'';'';''
'0057';'Krista';'Kiuru';'kansanedustaja, perhe- ja peruspalveluministeri';'Satakunnan vaalipiiri';'SDP';'5.6.2023';'';'Krista Kiuru 2023';'36118,88';'15684,31';'';'5065,40';'';'';'2325,79';'5302,96';'199,99';'5315,44';'';'2224,99';'36118,88';'1890,88';'';'728';'X';'';'4180';'X';'';'3370';'';'SDP:n järjestämään seminaariin yrityksille ja yhteisöille myymieni lippujen lipputuloja';'8000';'';'';'17950';'';'';'';''
'0065';'Juha';'Viitala';'työsuojeluvaltuutettu';'Satakunnan vaalipiiri';'SDP';'26.4.2023';'';'Juha Viitala tukiryhmä';'31240,50';'12958,18';'';'';'3865,18';'2030,00';'4156,69';'6456,00';'106,00';'381,00';'';'1287,45';'31240,50';'2448,58';'';'1759,00';'X';'';'3999,00';'X';'';'';'X';'';'5093,92';'';'';'17940,00';'';'';'';''
'0067';'Heidi';'Viljanen';'yhteiskuntatieteiden maisteri';'Satakunnan vaalipiiri';'SDP';'4.6.2023';'';'';'29990,17';'9875,89';'';'';'3351,32';'';'5111,57';'4487,34';'';'2850,89';'';'4313,16';'30090';'2925';'';'1995';'X';'';'2300';'X';'';'400,00';'';'';'3500';'';'';'18970,00';'';'';'';''
'0085';'Mari';'Kaunistola';'kauppatieteiden maisteri, ekonomi';'Satakunnan vaalipiiri';'KOK';'4.6.2023';'';'Uudistuva Satakunta tukiryhmä';'20 229,26';'7 945,01';'3 000,00';'';'4 779,36';'';'2 243,34';'1 064,40';'';'271,10';'';'926,05';'20 229,26';'3 143,16';'';'210,00';'X';'';'12 276,10';'';'';'';'X';'';'1 600,00';'X';'';'3 000,00';'';'';'';''
'0088';'Matias';'Marttinen';'valtiotieteiden maisteri, kansanedustaja';'Satakunnan vaalipiiri';'KOK';'4.6.2023';'';'Edistyksellinen Satakunta ry ';'78502,18';'16097,22';'9277,06';'5611,76';'1604,51';'0';'13104,21';'4579,44';'7395,67';'2131,76';'3446,70';'15253,85';'78502,18';'1753,08';'0';'11654,00';'X';'';'33605,10';'X';'';'0';'X';'';'0';'X';'';'31490,00';'';'';'1042,10';'Rahoitukseen sisältyy yhteistyössä Vahva Varsinais-Suomi ry:n (y-tunnus 3076226-8) järjestetyn varainhankintaseminaarin tuloja yhteensä 10801,9 euroa, jotka on tilitetty yhdistykselle. Summa on sisällytetty tässä kaavakkeessa muut kulut -sarakkeeseen. Näin ollen tämän kaavakkeen tosiasiallisen vaalirahoituksen suuruus on 67700,25 euroa. '
'0092';'Mikael';'Ropo';'BBA, toimitusjohtaja';'Satakunnan vaalipiiri';'KOK';'16.5.2023';'';'';'6600';'1394,76';'0';'0';'325,32';'0';'1515,27';'1865,40';'0';'434,47';'0';'1064,78';'6600';'0';'0';'500';'X';'';'500';'X';'';'0';'X';'';'5600';'';'';'0';'X';'';'0';''
'0101';'Eeva';'Kalli';'kansanedustaja';'Satakunnan vaalipiiri';'KESK';'25.5.2023';'';'Satakunnan parhaaksi ry';'52328,52';'18041,48';'3205,40';'0';'0';'6899,04';'6499,76';'8607,42';'1500,00';'2170,80';'1635,00';'3769,62';'64190,35';'320,35';'0';'11420,00';'X';'';'21700,00';'X';'';'0';'X';'';'0';'X';'';'30750,00';'';'';'750,00';'Muilta tahoilta saatu tuki koostuu etujärjestöjen ja yhdistysten antamasta tuesta, jolle ei ollut lomakkeessa omaa eriteltyä riviä. Saatu välitetty tuki (750,00 euroa) koskee puolueen (Suomen keskusta rp) järjestämää maksullista tilaisuutta, jonka osallistuja on ohjannut osan osallistumismaksusta Satakunnan parhaaksi ry -tukiyhdistykselle. Tuki on näin ollen välitetty tukiyhdistykselle puolueen kautta.Tukiyhdistyksen (Satakunnan parhaaksi ry) saama tuki ylittää vaalikampanjan lopulliset kokonaiskulut, jolloin erotus jää tukiyhdistyksen tilille.'
'0108';'Mikko';'Uusitalo';'maatalousyrittäjä, agrologi (AMK)';'Satakunnan vaalipiiri';'KESK';'5.6.2023';'';'Vahva Satakunta ry';'42470,91';'8204,75';'';'';'4400,18';'';'5961,34';'17450,75';'253,16';'5200,73';'';'1000';'42470,91';'5126,91';'';'14545';'';'';'12500,00';'X';'';'';'';'';'8500';'';'';'1799,00';'X';'';'';''
'0112';'Laura';'Huhtasaari';'kasvatustieteen maisteri, Euroopan parlamentin jäsen';'Satakunnan vaalipiiri';'PS';'29.5.2023';'';'';'15114,26';'6820,26';'2899,12';'';'';'';'4153,36';'605,52';'';'343';'';'293';'15114,26';'14529,76';'0';'0';'X';'';'500';'X';'';'0';'X';'';'84,50';'X';'';'0';'X';'';'0';''
'0113';'Petri';'Huru';'kansanedustaja, ylipalomies';'Satakunnan vaalipiiri';'PS';'4.6.2023';'';'Petri Hurun kannatusyhdistys ry';'10810,89';'4262,96';'';'';'';'';'980,88';'4544,60';'';'650,67';'';'371,78';'10810,89';'3821,12';'';'399,77';'X';'';'3600';'X';'';'';'';'';'';'';'';'2990';'X';'';'';''
'0114';'Niina';'Immonen';'muistihoitaja, sosionomi';'Satakunnan vaalipiiri';'PS';'17.4.2023';'';'Niina Immosen vaalitukiyhdistys';'3456,88';'1424,94';'0';'0';'0';'0';'1097,40';'242,08';'0';'517,54';'0';'174,92';'3468,14';'0';'0';'300';'X';'';'1600';'X';'';'';'X';'';'1568,14';'';'';'0';'X';'';'0';'Tuki on kulkenut vaalitukiyhdistyksen tilin kautta, mutta Perusnaisilta saatu flyer-tilaus tilattiin yhtesesti muiden Satakunnan Perussuomalaisten naisehdokkaiden kanssa ja tuo 68,14 euroa ei näy vaalitukiyhdistyksen tilierittelyssä.'
'0116';'Jari';'Koskela';'kansanedustaja, yhteiskuntatieteiden tohtori';'Satakunnan vaalipiiri';'PS';'31.5.2023';'';'Jari Koskelan Tukiyhdistys ry';'33163,14';'9164,39';'1873,78';'2480,00';'975,78';'';'3624,21';'8724,66';'';'6205,00';'';'115,32';'33380,44';'8018,80';'';'7681,64';'X';'';'7680,00';'X';'';'';'X';'';'10000,00';'';'';'';'X';'';'';'Pankkitilillä saldo kampanjan lopuksi 217,30 euroa. Tällä summalla varaudutaan maksamaan mahdolliset pankkikulut ja tilin lopettamisen kulut.'
'';'';'';'';'Satakunnan vaalipiiri';'';'4.6.2023';'16.10.2023';'Uudistuva Satakunta tukiryhmä';'20 229,26';'7 945,01';'3 000,00';'';'4 779,36';'';'2 243,34';'1 064,40';'';'271,10';'';'926,05';'20 229,26';'3 143,16';'';'210,00';'X';'';'12 276,10';'';'';'';'X';'';'1 600,00';'X';'';'3 000,00';'';'';'';''
'0006';'Mats';'Löfström';'riksdagsledamot';'Ahvenanmaan maakunnan vaalipiiri';'FÅ';'9.5.2023';'';'';'30835,7';'16866,44';'0,0';'0,0';'3548,33';'100,0';'0,0';'246,76';'3546,1';'339,19';'4666,15';'1522,73';'30835,7';'485,7';'0,0';'4070,0';'X';'';'12520,0';'';'';'0,0';'X';'';'0,0';'X';'';'13760,0';'';'';'0,0';''
'0008';'Wille';'Valve';'pol.mag.';'Ahvenanmaan maakunnan vaalipiiri';'FÅ';'1.5.2023';'';'';'7073,16';'2364,77';'616,28';'0';'1107,60';'0';'160';'632';'1856,68';'20,05';'';'315,78';'7073,16';'3619,41';'0';'1990';'X';'';'508,40';'X';'';'955,35';'X';'';'0';'X';'';'0';'X';'';'0';'Tre åländska partier körde gemensam kampanj för listan "För Åland". Dessa tre partier är mitt parti Moderat Samling, Åländsk Center och Liberalerna. Moderat Samlings andel av den gemensamma kampanjen ingår i specifikationen ovan, i summan 955,35 euro från partiet. Moderat Samlings andel (1/3) av den gemensamma (MSÅ-C-Lib) kampanjinsatsen var 399,57 euro för de partigemensamma annonserna i vilka det framgick att annonserna bekostas gemensamt av dessa tre partier och 90,93 för gemensam fotografering av de 3 kandidaterna på listan "För Åland", totalt 490,50 euro. '
'0002';'Tarja';'Filatov';'kansanedustaja, tiedottaja';'Hämeen vaalipiiri';'SDP';'5.6.2023';'';'Tarja Filatovin tukiryhmä';'28296,63';'15643,7';'0';'0';'5391,57';'349,68';'1373,92';'2480';'0';'1037,76';'0';'2020';'29781,68';'0';'0';'2259';'X';'';'3449,68';'';'';'0';'X';'';'1375';'X';'';'22698';'';'';'3778';''
'0005';'Mika';'Kari';'kansanedustaja, yhteisöpedagogi (AMK)';'Hämeen vaalipiiri';'SDP';'5.6.2023';'';'Edistyksen puolesta ry';'54268,30';'15503,80';'0';'0';'9608,89';'0';'22964,07';'1205,25';'1976,56';'478';'477,50';'2054,23';'54268,30';'17893,3';'0';'1650';'X';'';'6700';'X';'';'0';'X';'';'6700';'';'';'21325';'';'';'0';''
