'Ehdokasnumero';'Etunimet';'Sukunimi';'Arvo/ammatti/tehtava';'Vaalipiiri/Kunta';'Puolue';'Saapumispaiva';'Muokkauspaiva';'Ehdokkaan mahdollisen tukiryhman nimi';'Vaalikampanjan kulut yhteensa';'Sanoma- ilmaisjakelu- ja aikakauslehdet';'Radio';'Televisio';'Tietoverkot';'Muut viestintavalineet';'Ulkomainonta';'Vaalilehtien esitteiden ja muun painetun materiaalin hankinta';'Mainonnan suunnittelu';'Vaalitilaisuudet';'Vastikeellisen tuen hankintakulut';'Muut kulut';'Vaalikampanjan rahoitus yhteensa';'2.1 Rahoitus sisaltaa omia varoja yhteensa';'2.2 Rahoitus sisaltaa ehdokkaan ja tukiryhman ottamia lainoja yhteensa';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa';'2.3 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta yksityishenkilolta ("x")';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa lisatietokentan teksti';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa';'2.4 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta yrityksilta ("x")';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa lisatietokentan teksti';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa';'2.5 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta puolueelta ("x")';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa lisatietokentan teksti';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa';'2.6 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta puolueyhdistyksilta ("x")';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa lisatietokentan teksti';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa';'2.7 Ei sisalla yhtaan vahintaan 1500 euron tukisuoritusta muilta tahoilta ("x")';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa lisatietokentan teksti';'2.8 Rahoitus sisaltaa valitettya tukea yhteensa';'E. vapaaehtoinen erittely'
'0129';'Aki';'Ruotsala';'elinkeinovastaava, ekonomi';'Vaasan vaalipiiri';'KD';'7.6.2019';'9.9.2019';'';'30547';'6659';'1738';'';'544';'';'2239';'18659';'';'507';'';'201';'30554';'1046';'';'';'X';'';'';'';'';'';'X';'';'29508';'';'';'';'X';'';'28008';''
'0133';'Peter';'Östman';'kansanedustaja riksdagsledamot';'Vaasan vaalipiiri';'KD';'9.6.2019';'5.9.2019';'';'70320,36';'30025,96';'1239';'959,99';'3398';'';'14098,27';'18318,52';'';'1118,91';'';'1161,71';'70320,36';'20613,36';'';'';'';'Donationer av sammanlagt 8 privatpersoner';'';'';'Deltagaravgifter för företagarseminarium, sammanlagt 51 företag';'';'';'';'';'';'';'49707';'';'';'49707';'Tuet on saatu ehdokkaan tukiyhdistyksen; Mera Företagare rf. kautta. Siihen on sisältynyt yritystukea yhteensä 37017 euroa (51 yritykseltä).Puoluetukea ja puolueyhdistyksilyä saatu tuki on 5800 euroa. Muilta tahoilta on saatu tulea 4390 euroa'
'0135';'Kim';'Berg';'röntgenhoitaja, pääluottamusmies';'Vaasan vaalipiiri';'SDP';'10.6.2019';'';'Samat arvot tukiryhmä ry';'19855';'8416';'';'';'1774';'';'2576';'1728';'2480';'615';'';'2266';'19855';'6755';'';'6000';'';'';'';'X';'';'';'X';'';'4000';'';'';'3100';'';'';'';''
'0145';'Matias';'Mäkynen';'analyytikko, analytiker';'Vaasan vaalipiiri';'SDP';'31.5.2019';'';'Pohjalaisten parhaaksi ry.';'31331,41';'5539,42';'';'3550,34';'4000';'';'8856,25';'7022,42';'';'2302,98';'';'60';'31331,41';'4000';'';'6531,41';'X';'';'2500';'';'';'';'X';'';'4200';'';'';'14100';'';'';'';''
'0148';'Jutta';'Urpilainen';'kansanedustaja, opettaja';'Vaasan vaalipiiri';'SDP';'14.6.2019';'';'Tulevaisuuden Suunta ry';'54899,90';'33855,91';'';'6942,60';'330';'';'1230,16';'2881,26';'3741,70';'1936,37';'2403,50';'1578,40';'54899,90';'14822,24';'';'3050';'X';'';'9900';'';'';'300';'X';'Demarinaisten ilmoitustuki (300 €)';'2227,66';'X';'';'24600';'X';'';'';''
'0007';'Juho';'Kautto';'puutarhuri, Vasemmistoliiton 2. varapuheenjohtaja';'Keski-Suomen vaalipiiri';'VAS';'16.6.2019';'3.9.2019';'';'18977,90';'15426,21';'';'';'700,00';'';'';'2339,40';'';'489,09';'';'23,20';'18977,90';'911,15';'';'884,75';'X';'';'636,00';'X';'';'';'X';'';'3200,00';'';'';'13346,00';'X';'';'';''
'0014';'Eila';'Tiainen';'toimittaja, FM';'Keski-Suomen vaalipiiri';'VAS';'17.6.2019';'26.9.2019';'';'20450';'4800';'';'';'640';'';'';'8300';'5400';'710';'';'600';'20450';'12900';'';'2400';'X';'';'2500';'';'';'';'X';'';'250';'X';'';'2400';'X';'';'';''
'0016';'Touko';'Aalto';'yhteiskuntatieteiden kandidaatti, kansanedustaja';'Keski-Suomen vaalipiiri';'VIHR';'16.6.2019';'';'';'13284,72';'5975';'0';'0';'2591,12';'0';'2988,60';'1000';'80';'200';'100';'350';'13284,72';'5000';'0';'4084,72';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'4200';'X';'';'0';'Palvelualojen ammattiliitto PAM, 1000 euroa. Ammattiliitto Pro, 500 euroa. Rautatiealan Unioni RAU ry, 500 euroa. Hyvinvointiala HALI ry, 500 euroa. Elinkeinoelämän keskusliitto, 800 euroa. Finanssiala ry, 900 euroa. Loput lahjoituksista ovat yksityishenkilöiden tekemiä lahjoituksia pienlahjoituslinkin kautta.'
'0017';'Bella';'Forsgrén';'opiskelija';'Keski-Suomen vaalipiiri';'VIHR';'16.6.2019';'';'Bella Forsgrénnin tukiyhdistys ';'12287,85';'3990';'';'';'2449,73';'';'3853,14';'1436,98';'';'34';'';'524';'12287,85';'1924,37';'';'4267';'X';'';'1998';'X';'';'2129,48';'';'';'1240';'';'Äänekosken vihreät lahjoitus 1000e, Keski-Suomen vihreät ry maksoi fb,mainoksen, joka oli 200e ja Jyvioni maksoi fb mainoksen joka oli 40e, ';'729';'X';'Kangaskassien myynti 670e, Korvisten myynti 25e ja Ruuan myynti 34e. ';'';''
'0036';'Petri';'Honkonen';'kansanedustaja, filosofian maisteri';'Keski-Suomen vaalipiiri';'KESK';'16.6.2019';'17.9.2019';'Pylköltä parlamenttiin ry.';'47884,46';'20619,28';'3194,40';'5120,67';'760,25';'1310,01';'7685,30';'2982,70';'270';'2614,25';'';'3327,60';'48841,53';'21980,53';'';'16161';'';'';'7600';'X';'';'';'X';'';'1000';'X';'';'2100';'X';'';'';'Vaaliarpajaisten tuotto 10366,00€'
'0039';'Anne';'Kalmari';'kansanedustaja, maatalousyrittäjä';'Keski-Suomen vaalipiiri';'KESK';'5.6.2019';'';'Kalmar Union ry';'34627,11';'27017,13';'347,2';'3193';'';'310';'2814,18';'545,6';'400';'';'';'';'34627,11';'19777,11';'';'3195';'X';'';'9255';'X';'';'';'X';'';'';'X';'';'2400';'X';'';'';''
'0043';'Joonas';'Könttä';'yhteiskuntatieteiden maisteri, diplomaatti';'Keski-Suomen vaalipiiri';'KESK';'24.5.2019';'';'Tulevaisuuden puolesta ry ';'26171';'4580';'0';'3541';'2639';'0';'7226';'6670';'0';'693';'680';'142';'26462';'640';'12000';'5215';'X';'';'5370';'X';'';'0';'X';'';'2587';'X';'';'650';'X';'';'0';''
'0046';'Eino';'Nissinen';'yhteiskuntatieteiden maisteri';'Keski-Suomen vaalipiiri';'KESK';'17.6.2019';'';'Eino Nissisen tukiryhmä ry';'27632,42';'5468,15';'347,20';'4157,40';'2095,41';'';'840';'3398,78';'600';'1219,24';'5881,04';'3625,20';'29690,81';'1311,81';'9800';'12940';'X';'Yksityishenkilöiden tukisuoritukset koostuvat pääasiassa vastikkeellisesta tuesta eli cd-levyjen myyntituloista ja tapahtumatuloista.';'5639';'X';'';'';'';'';'';'';'';'';'';'';'';''
'0116';'Sinuhe';'Wallinheimo';'kansanedustaja, LitM';'Keski-Suomen vaalipiiri';'KOK';'13.6.2019';'';'Sinuhe Wallinheimon tukiryhmä';'35884,01';'15856,21';'';'3417,78';'3507,12';'3947,60';'2232';'1451,67';'1500';'915,79';'';'3055,84';'35884,01';'1494,61';'';'13043,40';'X';'';'17897';'X';'';'';'X';'';'349';'X';'';'3100';'X';'';'';''
'0119';'Ville';'Väyrynen';'kirurgi';'Keski-Suomen vaalipiiri';'KOK';'16.6.2019';'';'On aika lopettaa leikkaukset ry';'18116';'8037';'';'2615';'';'';'3423';'3083';'458';'';'';'500';'18116';'3568';'';'7699';'';'';'6500';'';'';'349';'X';'';'';'X';'';'';'X';'';'';''
'0124';'Tuomas';'Kurttila';'';'Keski-Suomen vaalipiiri';'SDP';'16.6.2019';'';'Tuomas Kurttilan tukiryhmä';'35588,52';'8722,42';'4848,77';'0';'3179,71';'2480';'0';'10430,38';'0';'400';'0';'5527,24';'35704,97';'1079,97';'0';'125';'X';'';'0';'';'';'0';'';'';'30100';'';'';'4400';'';'';'0';''
'0126';'Riitta';'Mäkinen';'YTM, kansanedustaja';'Keski-Suomen vaalipiiri';'SDP';'14.6.2019';'';'';'32900';'11634';'0';'0';'1939';'2005';'10720';'4789';'893';'780';'0';'140';'32900';'10000';'0';'1200';'X';'';'0';'X';'';'0';'X';'';'21000';'';'';'700';'X';'';'0';''
'0128';'Piritta';'Rantanen';'sairaanhoitaja';'Keski-Suomen vaalipiiri';'SDP';'13.6.2019';'';'';'28512,79';'4731,53';'1980,11';'4332,7';'1390,38';'';'3224,8';'9358,32';'180';'3314,95';'';'';'28512,79';'5093,79';'0';'820';'X';'';'1499';'X';'';'';'X';'';'18000';'';'';'3100';'';'tuki paperiliiton kaipolan osasto sos.dem jaostolta';'';''
'0136';'Teuvo';'Hakkarainen';'kansanedustaja, sahuri';'Keski-Suomen vaalipiiri';'PS';'17.6.2019';'';'';'19092';'5854';'1244';'3994';'';'';'1072';'';'2628';'';'';'4300';'20000';'';'20000';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Muut kulut, oma arvio: oman auton käyttö 10 000 km x 43 senttiä, yht. 4300.'
'0139';'Toimi';'Kankaanniemi';'kansanedustaja';'Keski-Suomen vaalipiiri';'PS';'17.6.2019';'30.9.2019';'';'8101,63';'4320,40';'';'';'3607,63';'';'';'173,60';'';'';'';'';'8101,63';'5101,63';'';'';'X';'';'3000';'';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0141';'Jouni';'Kotiaho';'kuljetusyrittäjä';'Keski-Suomen vaalipiiri';'PS';'11.6.2019';'';'';'26924,53';'10141,07';'1616,00';'14611,94';'0';'0';'0';'555,52';'0';'0';'0';'0';'26924,53';'26924,53';'0';'0';'';'';'0';'';'';'0';'';'';'0';'';'';'0';'';'';'0';''
'0007';'Tiina';'Heikkinen';'koulunkäyntiavustaja';'Oulun vaalipiiri';'SDP';'1.6.2019';'';'Tiina Heikkisen vaalitukiryhmä';'2612,45';'384';'0';'0';'550,50';'0';'0';'469,50';'251,45';'160';'0';'797';'2612,45';'204,45';'0';'358';'X';'';'0';'X';'';'300';'X';'';'250';'X';'';'1500';'X';'';'0';''
'0015';'Raimo';'Piirainen';'veturinkuljettaja, eläkeläinen';'Oulun vaalipiiri';'SDP';'9.6.2019';'13.9.2019';'Kehittyvä Kainuu ry';'19973';'7391';'';'';'5946';'';'';'2157';'1982';'1797';'';'700';'19973';'5398';'';'1775';'X';'';'2400';'X';'';'400';'X';'';'400';'X';'';'9600';'';'';'';''
'0021';'Tytti';'Tuppurainen';'kansanedustaja, filosofian maisteri';'Oulun vaalipiiri';'SDP';'12.6.2019';'';'';'29872,24';'13215,40';'';'3265,75';'2767,51';'';'7472';'468,72';'1798';'';'';'884,86';'29872,24';'3331,24';'';'681';'X';'';'6980';'';'';'';'X';'';'1200';'X';'';'17680';'';'';'';''
'0024';'Mika';'Flöjt';'yhteiskuntatieteiden maisteri, tutkija';'Oulun vaalipiiri';'VIHR';'18.6.2019';'17.10.2019';'Pohjoisen ja luonnon puolesta ';'38500';'16800';'6000';'3450';'1000';'4000';'1100';'1700';'2450';'1000';'';'1000';'38500';'10329';'23500';'3671';'';'';'0';'X';'';'0';'X';'';'1000';'X';'Koillismaan Vihreät tukeneet 600e ja Ekovihreät 400e ';'0';'X';'';'0';''
'0032';'Jenni';'Pitko';'arkkitehti';'Oulun vaalipiiri';'VIHR';'30.5.2019';'';'';'14522,86';'3831,88';'0';'2386,06';'2939,94';'0';'2380,8';'480,92';'450';'1164,46';'88,8';'800';'14522,86';'6089,86';'0';'6883';'X';'';'1050';'X';'';'0';'X';'';'0';'X';'';'500';'X';'';'0';''
'0057';'Eila';'Aavakare';'metsätilayrittäjä, yo-kauppateknikko';'Oulun vaalipiiri';'PS';'17.6.2019';'';'';'22286';'10600';'1178';'2630';'0';'0';'2027';'4630';'0';'879';'300';'42';'22286';'13006';'0';'80';'X';'';'1200';'X';'';'0';'X';'';'8000';'';'Nämä 8000 euroa piti käyttää lehti- ja mediamarkkinointiin,';'0';'X';'';'0';''
'0063';'Olli';'Immonen';'kansanedustaja';'Oulun vaalipiiri';'PS';'10.6.2019';'';'';'11333,51';'1338,86';'0';'0';'4762,14';'0';'0';'4007,51';'720';'0';'0';'505';'11333,51';'10083,51';'0';'0';'X';'';'0';'X';'';'0';'X';'';'1250';'X';'';'0';'X';'';'0';''
'0069';'Jenna';'Simula';'tradenomi, kansanedustajan avustaja';'Oulun vaalipiiri';'PS';'17.6.2019';'';'Jenna Simulan tukiyhdistys';'8854,9';'2548,85';'0';'0';'1044,48';'733';'949,04';'794,16';'0';'222,12';'1497,77';'1065,48';'8897,55';'1353,2';'0';'6104,35';'X';'';'0';'X';'';'0';'X';'';'1440';'X';'';'0';'X';'';'0';''
'0071';'Sebastian';'Tynkkynen';'yrittäjä, opiskelija';'Oulun vaalipiiri';'PS';'17.6.2019';'';'Tynkkysen tukiyhdistys';'8653,12';'';'1636,8';'3823,42';'500';'';'259,9';'814,68';'';'86,52';'';'1531,8';'8653,12';'2883,01';'';'4740,11';'X';'';'1030';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0074';'Ville';'Vähämäki';'kansanedustaja, diplomi-insinööri';'Oulun vaalipiiri';'PS';'15.5.2019';'';'';'33831,65';'9775,85';'1481,8';'7079,4';'142,2';'2952';'6957,8';'2239,44';'';'3203,16';'';'';'33831,65';'32842,49';'';'';'X';'';'';'X';'';'';'X';'';'989,16';'X';'';'';'X';'';'';''
'0086';'Katja';'Hänninen';'kansanedustaja, myyjä';'Oulun vaalipiiri';'VAS';'16.6.2019';'';'Katja Hännisen tukiryhmä';'21746,45';'2039,82';'1636,80';'11669,43';'';'';'1426';'4224,24';'';'750,16';'';'';'21746,45';'4079,69';'';'2507,67';'X';'';'';'X';'';'1000';'X';'';'9550';'';'';'4609,09';'X';'';'';''
'0088';'Risto';'Kalliorinne';'järjestöjohtaja';'Oulun vaalipiiri';'VAS';'15.6.2019';'3.9.2019';'';'40130,63';'14489,41';'1736';'13847,93';'4452,83';'0';'0';'476,90';'4627,56';'500';'0';'0';'40130,63';'10850,63';'0';'1905';'X';'';'2999';'X';'';'0';'X';'';'3400';'X';'';'20976';'';'';'0';''
'0091';'Merja';'Kyllönen';'bioanalyytikko, Euroopan parlamentin jäsen';'Oulun vaalipiiri';'VAS';'25.4.2019';'6.5.2019';'Merjan tukiryhmä';'14349,06';'7248,63';'1835,58';'';'';'';'';'500';'250';'3000';'';'1514,85';'14649,06';'2000,06';'';'350';'X';'';'2500';'';'';'';'X';'';'7000';'';'Puolueyhdistys Kainuun Vasemmiston suora tuki ehdokkaalle 2000 euroa ja yhteiskampanjan (3 ehdokasta) tukiosuus mainoksista ja tarjoiluista 5000 euroa';'2799';'X';'';'';'Kampanjatiliote toimitettu Valtiontalouden tarkastusvirastoon'
'0098';'Hanna';'Sarkkinen';'kansanedustaja, filosofian maisteri';'Oulun vaalipiiri';'VAS';'13.6.2019';'';'';'27303';'11756';'2728';'3966';'2868';'';'';'1659';'2261';'2065';'';'';'27303';'6203';'';'800';'X';'';'';'X';'';'1200';'X';'';'3900';'X';'';'15200';'';'';'';''
'0102';'Pekka';'Aittakumpu';'pastori, filosofian maisteri';'Oulun vaalipiiri';'KESK';'14.6.2019';'14.6.2019';'';'37332';'9747';'';'';'1941';'';'5000';'9184';'1500';'6327';'3633';'';'37332';'';'';'33632';'X';'';'700';'X';'';'';'X';'';'3000';'';'';'';'X';'';'';''
'0104';'Tuomas';'Kettunen';'agrologi (AMK)';'Oulun vaalipiiri';'KESK';'13.6.2019';'';'Nälkämaan näkemys ry';'29638';'7882';'1414';'4688';'1084';'1770';'700';'2272';'';'2206';'1691';'5931';'29786';'3550';'';'20897';'';'';'1200';'X';'';'';'X';'';'3589';'X';'';'550';'X';'';'';''
'0105';'Mikko';'Kinnunen';'kansanopiston rehtori, erityisopettaja';'Oulun vaalipiiri';'KESK';'17.6.2019';'';'Kukoistava Suomi Ry ';'52329,09';'11072,93';'';'';'111,60';'';'1592,60';'21050,03';'';'3434,84';'7818,60';'7248,49';'52639,70';'2750';'';'33066,70';'X';'';'16823';'X';'';'';'X';'';'';'';'';'';'X';'';'';''
'0109';'Hanna-Leena';'Mattila';'kansanedustaja, filosofian maisteri';'Oulun vaalipiiri';'KESK';'9.6.2019';'30.9.2019';'Maakunnan Parhaaksi ry';'38191,54';'7240,20';'1866,19';'';'2359,68';'';'5910,00';'11168,86';'';'3303,24';'2709,00';'3634,37';'46775';'';'';'22670,00';'';'';'11745';'';'';'';'X';'';'11460';'';'';'900,00';'X';'';'';''
'0115';'Juha';'Pylväs';'kansanedustaja, agronomi';'Oulun vaalipiiri';'KESK';'16.6.2019';'14.10.2019';'Maakunnan TukiPylväs ry';'64935,18';'27572,65';'';'';'1407,82';'5265,39';'5850,99';'9685,04';'';'1846,12';'8579,12';'4728,05';'67209,18';'9900,00';'0';'23092,50';'X';'';'20766,68';'X';'';'0';'X';'';'12000,00';'';'';'1450,00';'X';'';'0';''
'0116';'Antti';'Rantakangas';'kansanedustaja, agrologi';'Oulun vaalipiiri';'KESK';'14.6.2019';'27.9.2019';'POHJOISEN PUOLESTA RY';'49037,06';'11832,55';'2728';'9724';'1463,80';'';'3537,10';'272,80';'8159,20';'4330,85';'3752,03';'3236,73';'50697';'8000';'';'13733';'X';'';'19169';'';'';'';'X';'';'5000';'';'';'4795';'X';'';'';''
'0118';'Juha';'Sipilä';'pääministeri, diplomi-insinööri';'Oulun vaalipiiri';'KESK';'6.6.2019';'';'';'45889,76';'10237,25';'';'';'5380,19';'';'8614,98';'7739,03';'';'10897,53';'';'3020,78';'45889,76';'22203,96';'';'10386,80';'X';'';'12299';'X';'';'';'X';'';'';'X';'';'1000';'X';'';'';''
'0122';'Janne';'Heikkinen';'yhteiskuntatieteiden maisteri, viestinnän suunnittelija';'Oulun vaalipiiri';'KOK';'19.4.2019';'3.9.2019';'Vapaa pohjoinen ry';'54421,73';'15590,51';'0';'11202,54';'8239,85';'767,84';'8884,42';'1866,45';'2117';'2145,79';'0';'3607,33';'57290,36';'0';'0';'17349';'';'';'19145';'';'';'0';'X';'';'15296,36';'';'';'5500';'';'';'0';''
'0126';'Juha';'Hänninen';'kapteeni evp, teologian maisteri';'Oulun vaalipiiri';'KOK';'14.6.2019';'29.8.2019';'Juha Hännisen tukiryhmä. ';'55672,87';'11835,79';'223,20';'11176,74';'7882,42';'0';'18698,78';'1702,96';'0';'795,53';'3357,45';'0';'55672,87';'13711,37';'0';'9214,50';'';'';'31747';'';'';'0';'';'';'0';'X';'';'1000';'X';'';'0';''
'0135';'Mari-Leena';'Talvitie';'kansanedustaja, ympäristötekniikan diplomi-insinööri';'Oulun vaalipiiri';'KOK';'17.6.2019';'';'Tulevaisuutta rakentamassa ry.';'34260,19';'5265,01';'0';'3780,77';'2044,15';'0';'4738,00';'7184,10';'2963,56';'3251,48';'907,45';'4125,67';'35840,00';'2000';'0';'11920';'';'';'19230,00';'X';'';'1490';'X';'';'0';'X';'';'1200';'X';'';'0';''
'0012';'Katri';'Kulmuni';'kansanedustaja,YTM';'Lapin vaalipiiri';'KESK';'17.6.2019';'';'Selkosen Keskitie ry';'60205,36';'11172,16';'0';'11861,32';'2389,45';'0';'8500,7';'15983,24';'3500';'5572,19';'0';'1226,3';'60205,36';'43985,96';'0';'3969,4';'X';'';'4750';'';'';'0';'X';'';'6000';'';'';'1500';'X';'';'0';''
'0013';'Mikko';'Kärnä';'varakansanedustaja, kapteeni evp.';'Lapin vaalipiiri';'KESK';'14.6.2019';'8.10.2019';'Lapin Karaisemat Ry';'67977,76';'7168,44';'979,6';'5858,65';'7440';'1901,6';'5544,6';'7507,03';'1116';'2428,83';'16712,38';'11320,63';'67977,76';'123,38';'5500';'20629,32';'X';'';'39216,06';'';'';'';'';'';'';'';'';'2509';'X';'';'';''
'0015';'Markus';'Lohi';'kansanedustaja, lakimies';'Lapin vaalipiiri';'KESK';'17.6.2019';'';'Lappilaisten Puolesta ry';'51790,07';'20557,80';'';'6978,73';'1146,40';'';'2343,60';'';'2577,96';'3347,63';'4696,67';'10141,28';'53348,50';'2600';'';'12966,50';'X';'';'37172';'X';'';'';'X';'';'610';'X';'';'';'X';'';'';''
'0016';'Eeva-Maria';'Maijala';'varatuomari, kansanedustaja';'Lapin vaalipiiri';'KESK';'17.6.2019';'';'Pihkassa Lapin luontoon ry';'38463,23';'19704,86';'';'';'600';'';'1300';'15590,65';'';'1267,72';'';'';'38463,23';'21161,23';'';'4155';'X';'';'12479';'X';'';'';'X';'';'168';'X';'';'500';'X';'';'';''
'0043';'Johanna';'Ojala-Niemelä';'kansanedustaja, varatuomari';'Lapin vaalipiiri';'SDP';'17.6.2019';'';'';'27914,09';'6380';'';'5759,55';'340';'';'3252,60';'3890,50';'3069';'1425';'';'3797,44';'27914,09';'3748,09';'';'350';'X';'';'4900';'X';'';'4516';'';'SDP:n järjestämään seminaariin myymieni lippujen lipputuotot';'1800';'X';'';'12600';'';'';'';''
'0046';'Pekka';'Tiitinen';'terveystieteiden maisteri, opettaja';'Lapin vaalipiiri';'SDP';'11.6.2019';'';'Karihaaran sos.dem ty';'7571,59';'1966,58';'0';'0';'300';'0';'1080';'2182,01';'1228';'765';'0';'50';'7571,59';'0';'0';'25';'X';'';'0';'X';'';'0';'X';'';'7246,59';'';'';'300';'X';'';'';''
'0053';'Sari';'Moisanen';'hanketyöntekijä, insinööri AMK';'Lapin vaalipiiri';'VAS';'17.6.2019';'';'Sari Moisasen tukiryhmä';'17726,24';'4507,29';'';'5262,1';'47';'';'4960';'990';'623';'1336,85';'';'';'17726,24';'326,24';'';'70';'X';'';'';'X';'';'';'X';'';'12900';'';'';'4430';'X';'';'';''
'0055';'Markus';'Mustajärvi';'kansanedustaja, yhteiskuntatieteiden maisteri';'Lapin vaalipiiri';'VAS';'11.5.2019';'13.5.2019';'';'28739,04';'14793,21';'0';'6101,31';'0';'0';'0';'800,00';'6094,22';'500,30';'0';'450,00';'28739,04';'0';'21889,04';'0';'X';'';'1490,00';'X';'';'0';'X';'';'2000,00';'';'Tukija on ilmeisesti rekisteristä, mutta en saanut yhdistysnetin kautta tietoja?';'3360,00';'';'Tukija on ilmeisesti rekisterissä, mutta en saanut yhdistysnetin kautta tietoja?';'0';''
'0091';'Heikki';'Autto';'yhteyspäällikkö, HTM';'Lapin vaalipiiri';'KOK';'16.6.2019';'';'Lapin ääni ry.';'66871,32';'15539,09';'0';'12850,85';'6618,07';'0';'7330,32';'10506,2';'4867,99';'1343,19';'4118,8';'3696,81';'66871,32';'6828,32';'0';'14039';'';'';'40234';'X';'';'0';'X';'';'500';'X';'Rovaniemen Kokoomuksen kunnallisjärjestö on maksanut ehdokasasettelumaksuni eli 500 euroa,';'5270';'X';'';'0';''
'0099';'Sara';'Tuisku';'luokanopettaja, KM';'Lapin vaalipiiri';'KOK';'13.6.2019';'';'Team Sarastus Ry';'41474,30';'20416,66';'0';'8484,17';'5022,93';'2394,05';'1500,00';'1604,92';'1769,40';'187,15';'0';'95,02';'41474,30';'6205,30';'';'24789';'';'';'10480';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0105';'Kalervo';'Björkbacka';'sähköasentaja';'Lapin vaalipiiri';'PS';'12.6.2019';'20.9.2019';'';'8690,90';'721,60';'';'4318,92';'1857,23';'129,26';'';'500,00';'74,40';'';'';'1089,49';'9226,00';'3300,00';'';'3128,00';'X';'';'2798,00';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0107';'Kaisa';'Juuso';'FK, kansainvälisen sairaanhoidon erityisasiantuntija';'Lapin vaalipiiri';'PS';'19.5.2019';'';'Kaisa Juuson tukiyhdistys';'37286,57';'14155,98';'0';'10095,24';'517,71';'0';'4402,25';'1807,18';'5034,40';'1273,81';'0';'0';'37286,57';'13071,57';'20000';'3115';'X';'';'200';'X';'';'0';'X';'';'600';'X';'';'300';'X';'';'0';''
